Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName
0 days 01:17:34.161000,RUS,63,0 days 00:01:18.411000,17.0,1.0,,,0 days 00:00:20.458000,0 days 00:00:36.934000,0 days 00:00:21.019000,0 days 01:16:36.260000,0 days 01:17:13.194000,0 days 01:17:34.213000,196.0,184.0,261.0,278.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:16:15.750000,2026-06-07 13:24:08.009,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:18:52.635000,RUS,63,0 days 00:01:18.474000,18.0,1.0,,,0 days 00:00:20.515000,0 days 00:00:36.897000,0 days 00:00:21.062000,0 days 01:17:54.728000,0 days 01:18:31.625000,0 days 01:18:52.687000,194.0,181.0,261.0,277.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:17:34.161000,2026-06-07 13:25:26.420,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:20:11.857000,RUS,63,0 days 00:01:19.222000,19.0,1.0,,,0 days 00:00:20.745000,0 days 00:00:37.276000,0 days 00:00:21.201000,0 days 01:19:13.432000,0 days 01:19:50.708000,0 days 01:20:11.909000,182.0,182.0,261.0,280.0,False,MEDIUM,19.0,True,Mercedes,0 days 01:18:52.635000,2026-06-07 13:26:44.894,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:21:30.680000,RUS,63,0 days 00:01:18.823000,20.0,1.0,,,0 days 00:00:20.894000,0 days 00:00:36.841000,0 days 00:00:21.088000,0 days 01:20:32.803000,0 days 01:21:09.644000,0 days 01:21:30.732000,191.0,182.0,261.0,279.0,False,MEDIUM,20.0,True,Mercedes,0 days 01:20:11.857000,2026-06-07 13:28:04.116,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:22:49.909000,RUS,63,0 days 00:01:19.229000,21.0,1.0,,,0 days 00:00:20.774000,0 days 00:00:37.176000,0 days 00:00:21.279000,0 days 01:21:51.506000,0 days 01:22:28.682000,0 days 01:22:49.961000,188.0,180.0,258.0,280.0,False,MEDIUM,21.0,True,Mercedes,0 days 01:21:30.680000,2026-06-07 13:29:22.939,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:24:09.269000,RUS,63,0 days 00:01:19.360000,22.0,1.0,,,0 days 00:00:20.591000,0 days 00:00:37.475000,0 days 00:00:21.294000,0 days 01:23:10.552000,0 days 01:23:48.027000,0 days 01:24:09.321000,194.0,178.0,261.0,271.0,False,MEDIUM,22.0,True,Mercedes,0 days 01:22:49.909000,2026-06-07 13:30:42.168,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:25:28.319000,RUS,63,0 days 00:01:19.050000,23.0,1.0,,,0 days 00:00:20.775000,0 days 00:00:37.086000,0 days 00:00:21.189000,0 days 01:24:30.096000,0 days 01:25:07.182000,0 days 01:25:28.371000,189.0,180.0,262.0,279.0,False,MEDIUM,23.0,True,Mercedes,0 days 01:24:09.269000,2026-06-07 13:32:01.528,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:26:47.214000,RUS,63,0 days 00:01:18.895000,24.0,1.0,,,0 days 00:00:20.810000,0 days 00:00:36.951000,0 days 00:00:21.134000,0 days 01:25:49.181000,0 days 01:26:26.132000,0 days 01:26:47.266000,184.0,182.0,262.0,280.0,False,MEDIUM,24.0,True,Mercedes,0 days 01:25:28.319000,2026-06-07 13:33:20.578,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:28:06.747000,RUS,63,0 days 00:01:19.533000,25.0,1.0,,,0 days 00:00:20.671000,0 days 00:00:37.627000,0 days 00:00:21.235000,0 days 01:27:07.937000,0 days 01:27:45.564000,0 days 01:28:06.799000,184.0,176.0,262.0,280.0,False,MEDIUM,25.0,True,Mercedes,0 days 01:26:47.214000,2026-06-07 13:34:39.473,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:29:25.541000,RUS,63,0 days 00:01:18.794000,26.0,1.0,,,0 days 00:00:20.651000,0 days 00:00:37.072000,0 days 00:00:21.071000,0 days 01:28:27.450000,0 days 01:29:04.522000,0 days 01:29:25.593000,193.0,177.0,262.0,281.0,False,MEDIUM,26.0,True,Mercedes,0 days 01:28:06.747000,2026-06-07 13:35:59.006,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:30:44.724000,RUS,63,0 days 00:01:19.183000,27.0,1.0,,,0 days 00:00:20.783000,0 days 00:00:37.130000,0 days 00:00:21.270000,0 days 01:29:46.376000,0 days 01:30:23.506000,0 days 01:30:44.776000,187.0,178.0,261.0,281.0,False,MEDIUM,27.0,True,Mercedes,0 days 01:29:25.541000,2026-06-07 13:37:17.800,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:32:03.489000,RUS,63,0 days 00:01:18.765000,28.0,1.0,,,0 days 00:00:20.693000,0 days 00:00:37.033000,0 days 00:00:21.039000,0 days 01:31:05.469000,0 days 01:31:42.502000,0 days 01:32:03.541000,188.0,179.0,261.0,280.0,False,MEDIUM,28.0,True,Mercedes,0 days 01:30:44.724000,2026-06-07 13:38:36.983,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:33:22.204000,RUS,63,0 days 00:01:18.715000,29.0,1.0,,,0 days 00:00:20.681000,0 days 00:00:36.950000,0 days 00:00:21.084000,0 days 01:32:24.222000,0 days 01:33:01.172000,0 days 01:33:22.256000,192.0,181.0,261.0,280.0,False,MEDIUM,29.0,True,Mercedes,0 days 01:32:03.489000,2026-06-07 13:39:55.748,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:34:40.957000,RUS,63,0 days 00:01:18.753000,30.0,1.0,,,0 days 00:00:20.676000,0 days 00:00:36.972000,0 days 00:00:21.105000,0 days 01:33:42.932000,0 days 01:34:19.904000,0 days 01:34:41.009000,192.0,180.0,262.0,279.0,False,MEDIUM,30.0,True,Mercedes,0 days 01:33:22.204000,2026-06-07 13:41:14.463,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:36:16.277000,RUS,63,0 days 00:01:35.320000,31.0,1.0,,0 days 01:35:53.085000,0 days 00:00:20.701000,0 days 00:00:37.098000,0 days 00:00:37.521000,0 days 01:35:01.710000,0 days 01:35:38.808000,0 days 01:36:16.329000,189.0,184.0,,271.0,False,MEDIUM,31.0,True,Mercedes,0 days 01:34:40.957000,2026-06-07 13:42:33.216,1,8.0,False,,False,False,Monaco Grand Prix
0 days 01:37:37.052000,RUS,63,0 days 00:01:20.775000,32.0,2.0,0 days 01:36:17.116000,,0 days 00:00:23.494000,0 days 00:00:36.602000,0 days 00:00:20.679000,0 days 01:36:39.823000,0 days 01:37:16.425000,0 days 01:37:37.104000,181.0,192.0,236.0,270.0,False,HARD,1.0,True,Mercedes,0 days 01:36:16.277000,2026-06-07 13:44:08.536,1,8.0,False,,False,False,Monaco Grand Prix
0 days 01:38:54.507000,RUS,63,0 days 00:01:17.455000,33.0,2.0,,,0 days 00:00:20.682000,0 days 00:00:36.266000,0 days 00:00:20.507000,0 days 01:37:57.786000,0 days 01:38:34.052000,0 days 01:38:54.559000,193.0,186.0,249.0,270.0,False,HARD,2.0,True,Mercedes,0 days 01:37:37.052000,2026-06-07 13:45:29.311,1,7.0,False,,False,True,Monaco Grand Prix
0 days 01:40:11.138000,RUS,63,0 days 00:01:16.631000,34.0,2.0,,,0 days 00:00:20.233000,0 days 00:00:35.972000,0 days 00:00:20.426000,0 days 01:39:14.792000,0 days 01:39:50.764000,0 days 01:40:11.190000,196.0,187.0,255.0,270.0,True,HARD,3.0,True,Mercedes,0 days 01:38:54.507000,2026-06-07 13:46:46.766,1,7.0,False,,False,True,Monaco Grand Prix
0 days 01:41:27.586000,RUS,63,0 days 00:01:16.448000,35.0,2.0,,,0 days 00:00:20.200000,0 days 00:00:35.949000,0 days 00:00:20.299000,0 days 01:40:31.390000,0 days 01:41:07.339000,0 days 01:41:27.638000,198.0,193.0,256.0,271.0,True,HARD,4.0,True,Mercedes,0 days 01:40:11.138000,2026-06-07 13:48:03.397,1,7.0,False,,False,True,Monaco Grand Prix
0 days 01:42:43.829000,RUS,63,0 days 00:01:16.243000,36.0,2.0,,,0 days 00:00:20.023000,0 days 00:00:35.885000,0 days 00:00:20.335000,0 days 01:41:47.661000,0 days 01:42:23.546000,0 days 01:42:43.881000,205.0,190.0,257.0,271.0,True,HARD,5.0,True,Mercedes,0 days 01:41:27.586000,2026-06-07 13:49:19.845,1,7.0,False,,False,True,Monaco Grand Prix
0 days 01:44:00.855000,RUS,63,0 days 00:01:17.026000,37.0,2.0,,,0 days 00:00:20.224000,0 days 00:00:36.274000,0 days 00:00:20.528000,0 days 01:43:04.105000,0 days 01:43:40.379000,0 days 01:44:00.907000,196.0,190.0,257.0,272.0,False,HARD,6.0,True,Mercedes,0 days 01:42:43.829000,2026-06-07 13:50:36.088,1,7.0,False,,False,True,Monaco Grand Prix
0 days 01:45:18.676000,RUS,63,0 days 00:01:17.821000,38.0,2.0,,,0 days 00:00:20.396000,0 days 00:00:36.536000,0 days 00:00:20.889000,0 days 01:44:21.303000,0 days 01:44:57.839000,0 days 01:45:18.728000,190.0,189.0,257.0,272.0,False,HARD,7.0,True,Mercedes,0 days 01:44:00.855000,2026-06-07 13:51:53.114,1,7.0,False,,False,True,Monaco Grand Prix
0 days 01:46:37.765000,RUS,63,0 days 00:01:19.089000,39.0,2.0,,,0 days 00:00:20.777000,0 days 00:00:37.194000,0 days 00:00:21.118000,0 days 01:45:39.505000,0 days 01:46:16.699000,0 days 01:46:37.817000,181.0,185.0,263.0,272.0,False,HARD,8.0,True,Mercedes,0 days 01:45:18.676000,2026-06-07 13:53:10.935,1,7.0,False,,False,True,Monaco Grand Prix
0 days 01:47:56.835000,RUS,63,0 days 00:01:19.070000,40.0,2.0,,,0 days 00:00:20.841000,0 days 00:00:37.047000,0 days 00:00:21.182000,0 days 01:46:58.658000,0 days 01:47:35.705000,0 days 01:47:56.887000,184.0,184.0,262.0,280.0,False,HARD,9.0,True,Mercedes,0 days 01:46:37.765000,2026-06-07 13:54:30.024,1,7.0,False,,False,True,Monaco Grand Prix
0 days 01:49:17.438000,RUS,63,0 days 00:01:20.603000,41.0,2.0,,,0 days 00:00:21.484000,0 days 00:00:37.474000,0 days 00:00:21.645000,0 days 01:48:18.371000,0 days 01:48:55.845000,0 days 01:49:17.490000,179.0,180.0,263.0,282.0,False,HARD,10.0,True,Mercedes,0 days 01:47:56.835000,2026-06-07 13:55:49.094,1,7.0,False,,False,True,Monaco Grand Prix
0 days 01:50:37.847000,RUS,63,0 days 00:01:20.409000,42.0,2.0,,,0 days 00:00:21.476000,0 days 00:00:37.668000,0 days 00:00:21.265000,0 days 01:49:38.966000,0 days 01:50:16.634000,0 days 01:50:37.899000,176.0,180.0,262.0,281.0,False,HARD,11.0,True,Mercedes,0 days 01:49:17.438000,2026-06-07 13:57:09.697,1,7.0,False,,False,True,Monaco Grand Prix
0 days 01:51:57.264000,RUS,63,0 days 00:01:19.417000,43.0,2.0,,,0 days 00:00:20.914000,0 days 00:00:37.515000,0 days 00:00:20.988000,0 days 01:50:58.813000,0 days 01:51:36.328000,0 days 01:51:57.316000,180.0,182.0,262.0,282.0,False,HARD,12.0,True,Mercedes,0 days 01:50:37.847000,2026-06-07 13:58:30.106,1,7.0,False,,False,True,Monaco Grand Prix
0 days 01:53:15.886000,RUS,63,0 days 00:01:18.622000,44.0,2.0,,,0 days 00:00:20.496000,0 days 00:00:37.109000,0 days 00:00:21.017000,0 days 01:52:17.812000,0 days 01:52:54.921000,0 days 01:53:15.938000,188.0,182.0,256.0,259.0,False,HARD,13.0,True,Mercedes,0 days 01:51:57.264000,2026-06-07 13:59:49.523,1,7.0,False,,False,True,Monaco Grand Prix
0 days 01:54:33.057000,RUS,63,0 days 00:01:17.171000,45.0,2.0,,,0 days 00:00:20.409000,0 days 00:00:36.231000,0 days 00:00:20.531000,0 days 01:53:36.347000,0 days 01:54:12.578000,0 days 01:54:33.109000,201.0,188.0,257.0,272.0,False,HARD,14.0,True,Mercedes,0 days 01:53:15.886000,2026-06-07 14:01:08.145,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:55:49.499000,RUS,63,0 days 00:01:16.442000,46.0,2.0,,,0 days 00:00:20.099000,0 days 00:00:35.875000,0 days 00:00:20.468000,0 days 01:54:53.208000,0 days 01:55:29.083000,0 days 01:55:49.551000,203.0,191.0,257.0,271.0,False,HARD,15.0,True,Mercedes,0 days 01:54:33.057000,2026-06-07 14:02:25.316,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:57:05.976000,RUS,63,0 days 00:01:16.477000,47.0,2.0,,,0 days 00:00:20.072000,0 days 00:00:35.965000,0 days 00:00:20.440000,0 days 01:56:09.623000,0 days 01:56:45.588000,0 days 01:57:06.028000,199.0,191.0,257.0,272.0,False,HARD,16.0,True,Mercedes,0 days 01:55:49.499000,2026-06-07 14:03:41.758,1,5.0,False,,False,True,Monaco Grand Prix
0 days 01:58:24.268000,RUS,63,0 days 00:01:18.292000,48.0,2.0,,,0 days 00:00:20.324000,0 days 00:00:37.437000,0 days 00:00:20.531000,0 days 01:57:26.352000,0 days 01:58:03.789000,0 days 01:58:24.320000,197.0,186.0,258.0,273.0,False,HARD,17.0,True,Mercedes,0 days 01:57:05.976000,2026-06-07 14:04:58.235,1,4.0,False,,False,True,Monaco Grand Prix
0 days 01:59:41.042000,RUS,63,0 days 00:01:16.774000,49.0,2.0,,,0 days 00:00:20.070000,0 days 00:00:36.119000,0 days 00:00:20.585000,0 days 01:58:44.390000,0 days 01:59:20.509000,0 days 01:59:41.094000,205.0,189.0,258.0,271.0,False,HARD,18.0,True,Mercedes,0 days 01:58:24.268000,2026-06-07 14:06:16.527,1,4.0,False,,False,True,Monaco Grand Prix
0 days 02:00:58.444000,RUS,63,0 days 00:01:17.402000,50.0,2.0,,,0 days 00:00:20.318000,0 days 00:00:36.578000,0 days 00:00:20.506000,0 days 02:00:01.412000,0 days 02:00:37.990000,0 days 02:00:58.496000,189.0,192.0,257.0,270.0,False,HARD,19.0,True,Mercedes,0 days 01:59:41.042000,2026-06-07 14:07:33.301,1,4.0,False,,False,True,Monaco Grand Prix
0 days 02:02:15.752000,RUS,63,0 days 00:01:17.308000,51.0,2.0,,,0 days 00:00:20.197000,0 days 00:00:36.417000,0 days 00:00:20.694000,0 days 02:01:18.693000,0 days 02:01:55.110000,0 days 02:02:15.804000,200.0,193.0,262.0,272.0,False,HARD,20.0,True,Mercedes,0 days 02:00:58.444000,2026-06-07 14:08:50.703,1,4.0,False,,False,True,Monaco Grand Prix
0 days 02:03:32.723000,RUS,63,0 days 00:01:16.971000,52.0,2.0,,,0 days 00:00:20.681000,0 days 00:00:35.970000,0 days 00:00:20.320000,0 days 02:02:36.485000,0 days 02:03:12.455000,0 days 02:03:32.775000,178.0,193.0,257.0,280.0,False,HARD,21.0,True,Mercedes,0 days 02:02:15.752000,2026-06-07 14:10:08.011,1,4.0,False,,False,True,Monaco Grand Prix
0 days 02:04:48.753000,RUS,63,0 days 00:01:16.030000,53.0,2.0,,,0 days 00:00:19.869000,0 days 00:00:35.944000,0 days 00:00:20.217000,0 days 02:03:52.644000,0 days 02:04:28.588000,0 days 02:04:48.805000,198.0,193.0,256.0,271.0,True,HARD,22.0,True,Mercedes,0 days 02:03:32.723000,2026-06-07 14:11:24.982,1,4.0,False,,False,True,Monaco Grand Prix
0 days 02:06:07.931000,RUS,63,0 days 00:01:19.178000,54.0,2.0,,,0 days 00:00:19.794000,0 days 00:00:38.710000,0 days 00:00:20.674000,0 days 02:05:08.599000,0 days 02:05:47.309000,0 days 02:06:07.983000,208.0,188.0,257.0,266.0,False,HARD,23.0,True,Mercedes,0 days 02:04:48.753000,2026-06-07 14:12:41.012,1,4.0,False,,False,True,Monaco Grand Prix
0 days 02:07:24.419000,RUS,63,0 days 00:01:16.488000,55.0,2.0,,,0 days 00:00:20.123000,0 days 00:00:36.027000,0 days 00:00:20.338000,0 days 02:06:28.106000,0 days 02:07:04.133000,0 days 02:07:24.471000,202.0,191.0,257.0,270.0,False,HARD,24.0,True,Mercedes,0 days 02:06:07.931000,2026-06-07 14:14:00.190,1,4.0,False,,False,True,Monaco Grand Prix
0 days 02:08:40.192000,RUS,63,0 days 00:01:15.773000,56.0,2.0,,,0 days 00:00:19.823000,0 days 00:00:35.741000,0 days 00:00:20.209000,0 days 02:07:44.294000,0 days 02:08:20.035000,0 days 02:08:40.244000,204.0,192.0,258.0,271.0,True,HARD,25.0,True,Mercedes,0 days 02:07:24.419000,2026-06-07 14:15:16.678,1,4.0,False,,False,True,Monaco Grand Prix
0 days 02:09:56.019000,RUS,63,0 days 00:01:15.827000,57.0,2.0,,,0 days 00:00:19.784000,0 days 00:00:35.729000,0 days 00:00:20.314000,0 days 02:09:00.028000,0 days 02:09:35.757000,0 days 02:09:56.071000,206.0,192.0,258.0,271.0,False,HARD,26.0,True,Mercedes,0 days 02:08:40.192000,2026-06-07 14:16:32.451,1,4.0,False,,False,True,Monaco Grand Prix
0 days 02:11:11.845000,RUS,63,0 days 00:01:15.826000,58.0,2.0,,,0 days 00:00:19.770000,0 days 00:00:35.795000,0 days 00:00:20.261000,0 days 02:10:15.841000,0 days 02:10:51.636000,0 days 02:11:11.897000,208.0,191.0,258.0,270.0,False,HARD,27.0,True,Mercedes,0 days 02:09:56.019000,2026-06-07 14:17:48.278,1,4.0,False,,False,True,Monaco Grand Prix
0 days 02:12:39.342000,RUS,63,0 days 00:01:27.497000,59.0,2.0,,,0 days 00:00:19.773000,0 days 00:00:35.969000,0 days 00:00:31.755000,0 days 02:11:31.670000,0 days 02:12:07.639000,0 days 02:12:39.394000,207.0,191.0,189.0,271.0,False,HARD,28.0,True,Mercedes,0 days 02:11:11.845000,2026-06-07 14:19:04.104,124,4.0,False,,False,False,Monaco Grand Prix
0 days 02:14:57.028000,RUS,63,0 days 00:02:17.686000,60.0,2.0,,0 days 02:14:22.544000,0 days 00:00:24.372000,0 days 00:00:55.014000,0 days 00:00:58.300000,0 days 02:13:03.766000,0 days 02:13:58.780000,0 days 02:14:57.080000,164.0,112.0,,151.0,False,HARD,29.0,True,Mercedes,0 days 02:12:39.342000,2026-06-07 14:20:31.601,4,5.0,False,,False,False,Monaco Grand Prix
0 days 02:16:48.833000,RUS,63,0 days 00:01:51.805000,61.0,3.0,0 days 02:14:57.827000,,0 days 00:00:27.639000,0 days 00:00:52.262000,0 days 00:00:31.904000,0 days 02:15:24.719000,0 days 02:16:16.981000,0 days 02:16:48.885000,146.0,132.0,154.0,138.0,False,SOFT,5.0,False,Mercedes,0 days 02:14:57.028000,2026-06-07 14:22:49.287,4,5.0,False,,False,False,Monaco Grand Prix
0 days 02:18:49.251000,RUS,63,0 days 00:02:00.418000,62.0,3.0,,,0 days 00:00:34.703000,0 days 00:00:50.518000,0 days 00:00:35.197000,0 days 02:17:23.588000,0 days 02:18:14.106000,0 days 02:18:49.303000,121.0,129.0,102.0,170.0,False,SOFT,6.0,False,Mercedes,0 days 02:16:48.833000,2026-06-07 14:24:41.092,4,5.0,False,,False,False,Monaco Grand Prix
0 days 02:20:20.327000,RUS,63,0 days 00:01:31.076000,63.0,3.0,,,0 days 00:00:28.777000,0 days 00:00:39.902000,0 days 00:00:22.397000,0 days 02:19:18.080000,0 days 02:19:57.982000,0 days 02:20:20.379000,156.0,176.0,251.0,237.0,False,SOFT,7.0,False,Mercedes,0 days 02:18:49.251000,2026-06-07 14:26:41.510,4,5.0,False,,False,False,Monaco Grand Prix
0 days 02:21:40.206000,RUS,63,0 days 00:01:19.879000,64.0,3.0,,,0 days 00:00:21.383000,0 days 00:00:37.780000,0 days 00:00:20.716000,0 days 02:20:41.762000,0 days 02:21:19.542000,0 days 02:21:40.258000,181.0,186.0,256.0,267.0,False,SOFT,8.0,False,Mercedes,0 days 02:20:20.327000,2026-06-07 14:28:12.586,4,5.0,False,,False,False,Monaco Grand Prix
0 days 02:23:01.999000,RUS,63,0 days 00:01:21.793000,65.0,3.0,,,0 days 00:00:20.312000,0 days 00:00:37.554000,0 days 00:00:23.927000,0 days 02:22:00.570000,0 days 02:22:38.124000,0 days 02:23:02.051000,195.0,145.0,257.0,252.0,False,SOFT,9.0,False,Mercedes,0 days 02:21:40.206000,2026-06-07 14:29:32.465,412,4.0,False,,False,False,Monaco Grand Prix
0 days 02:24:57.060000,RUS,63,0 days 00:01:55.061000,66.0,3.0,,0 days 02:24:35.571000,0 days 00:00:21.475000,0 days 00:00:51.736000,0 days 00:00:41.850000,0 days 02:23:23.526000,0 days 02:24:15.262000,0 days 02:24:57.112000,182.0,162.0,,212.0,False,SOFT,10.0,False,Mercedes,0 days 02:23:01.999000,2026-06-07 14:30:54.258,24,4.0,False,,False,False,Monaco Grand Prix
0 days 02:26:43.285000,RUS,63,0 days 00:01:46.225000,67.0,4.0,0 days 02:24:58.155000,,0 days 00:00:28.227000,0 days 00:00:50.411000,0 days 00:00:27.587000,0 days 02:25:25.339000,0 days 02:26:15.750000,0 days 02:26:43.337000,156.0,146.0,225.0,226.0,False,SOFT,11.0,False,Mercedes,0 days 02:24:57.060000,2026-06-07 14:32:49.319,4,4.0,False,,False,False,Monaco Grand Prix
0 days 03:04:27.688000,RUS,63,,68.0,4.0,,0 days 02:28:30.283000,0 days 00:00:26.797000,0 days 00:00:54.804000,,0 days 02:27:10.213000,0 days 02:28:05.057000,,127.0,117.0,,207.0,False,SOFT,12.0,False,Mercedes,0 days 02:26:43.285000,2026-06-07 14:34:35.544,451,4.0,False,,False,False,Monaco Grand Prix
0 days 03:06:06,RUS,63,0 days 00:01:38.312000,69.0,5.0,0 days 03:04:28.391000,,0 days 00:00:28.473000,0 days 00:00:41.188000,0 days 00:00:28.651000,0 days 03:04:56.213000,0 days 03:05:37.401000,0 days 03:06:06.052000,157.0,142.0,165.0,231.0,False,SOFT,5.0,False,Mercedes,0 days 03:04:27.688000,2026-06-07 15:12:19.947,14,4.0,False,,False,False,Monaco Grand Prix
0 days 03:08:51.328000,RUS,63,,70.0,5.0,,,0 days 00:00:30.051000,0 days 00:00:49.944000,0 days 00:01:25.355000,0 days 03:06:36.194000,0 days 03:07:26.127000,0 days 03:08:51.721000,92.0,171.0,2.0,158.0,False,SOFT,6.0,False,Mercedes,0 days 03:06:06,2026-06-07 15:13:58.259,41,4.0,False,,False,False,Monaco Grand Prix
0 days 03:10:16.184000,RUS,63,0 days 00:01:24.856000,71.0,5.0,,,0 days 00:00:25.639000,0 days 00:00:38.752000,0 days 00:00:20.465000,0 days 03:09:17.019000,0 days 03:09:55.771000,0 days 03:10:16.236000,154.0,190.0,257.0,264.0,False,SOFT,7.0,False,Mercedes,0 days 03:08:51.328000,2026-06-07 15:16:43.587,12,3.0,False,,False,True,Monaco Grand Prix
0 days 03:11:44.439000,RUS,63,0 days 00:01:28.255000,72.0,5.0,,0 days 03:11:25.375000,0 days 00:00:20.083000,0 days 00:00:35.542000,0 days 00:00:32.630000,0 days 03:10:36.319000,0 days 03:11:11.861000,0 days 03:11:44.491000,208.0,195.0,,269.0,False,SOFT,8.0,False,Mercedes,0 days 03:10:16.184000,2026-06-07 15:18:08.443,1,11.0,False,,False,False,Monaco Grand Prix
0 days 03:13:06.324000,RUS,63,0 days 00:01:21.885000,73.0,6.0,0 days 03:11:45.596000,,0 days 00:00:23.526000,0 days 00:00:37.495000,0 days 00:00:20.864000,0 days 03:12:08.017000,0 days 03:12:45.512000,0 days 03:13:06.376000,183.0,185.0,264.0,274.0,False,SOFT,9.0,False,Mercedes,0 days 03:11:44.439000,2026-06-07 15:19:36.698,1,14.0,False,,False,False,Monaco Grand Prix
0 days 03:14:24.482000,RUS,63,0 days 00:01:18.158000,74.0,6.0,,,0 days 00:00:20.743000,0 days 00:00:36.425000,0 days 00:00:20.990000,0 days 03:13:27.119000,0 days 03:14:03.544000,0 days 03:14:24.534000,186.0,184.0,265.0,286.0,False,SOFT,10.0,False,Mercedes,0 days 03:13:06.324000,2026-06-07 15:20:58.583,1,14.0,False,,False,True,Monaco Grand Prix
0 days 03:15:42.387000,RUS,63,0 days 00:01:17.905000,75.0,6.0,,,0 days 00:00:20.692000,0 days 00:00:36.376000,0 days 00:00:20.837000,0 days 03:14:45.226000,0 days 03:15:21.602000,0 days 03:15:42.439000,186.0,185.0,265.0,286.0,False,SOFT,11.0,False,Mercedes,0 days 03:14:24.482000,2026-06-07 15:22:16.741,1,14.0,False,,False,True,Monaco Grand Prix
0 days 03:16:59.983000,RUS,63,0 days 00:01:17.596000,76.0,6.0,,,0 days 00:00:20.567000,0 days 00:00:36.286000,0 days 00:00:20.743000,0 days 03:16:03.006000,0 days 03:16:39.292000,0 days 03:17:00.035000,191.0,188.0,266.0,284.0,False,SOFT,12.0,False,Mercedes,0 days 03:15:42.387000,2026-06-07 15:23:34.646,1,14.0,False,,False,True,Monaco Grand Prix
0 days 03:18:17.253000,RUS,63,0 days 00:01:17.270000,77.0,6.0,,,0 days 00:00:20.389000,0 days 00:00:36.090000,0 days 00:00:20.791000,0 days 03:17:20.424000,0 days 03:17:56.514000,0 days 03:18:17.305000,189.0,187.0,266.0,286.0,False,SOFT,13.0,False,Mercedes,0 days 03:16:59.983000,2026-06-07 15:24:52.242,1,14.0,False,,False,True,Monaco Grand Prix
0 days 03:19:34.510000,RUS,63,0 days 00:01:17.257000,78.0,6.0,,,0 days 00:00:20.243000,0 days 00:00:36.187000,0 days 00:00:20.827000,0 days 03:18:37.548000,0 days 03:19:13.735000,0 days 03:19:34.562000,196.0,184.0,257.0,286.0,False,SOFT,14.0,False,Mercedes,0 days 03:18:17.253000,2026-06-07 15:26:09.512,1,14.0,False,,False,True,Monaco Grand Prix
0 days 00:56:42.391000,ANT,12,0 days 00:01:22.525000,1.0,1.0,,,,0 days 00:00:36.931000,0 days 00:00:20.513000,,0 days 00:56:22.008000,0 days 00:56:42.542000,187.0,187.0,253.0,264.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:55:19.645000,2026-06-07 13:03:11.904,12,1.0,False,,False,False,Monaco Grand Prix
0 days 00:58:00.044000,ANT,12,0 days 00:01:17.653000,2.0,1.0,,,0 days 00:00:20.656000,0 days 00:00:36.552000,0 days 00:00:20.445000,0 days 00:57:03.077000,0 days 00:57:39.629000,0 days 00:58:00.074000,186.0,189.0,254.0,266.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:56:42.391000,2026-06-07 13:04:34.650,1,1.0,False,,False,True,Monaco Grand Prix
